NOUN,VERB,ADJ,ADV,PRON,DET,AUX,ADP,CCONJ,SCONJ,PART,label
26.91552062868369,10.412573673870334,10.019646365422396,5.697445972495088,6.090373280943026,10.805500982318271,6.4833005893909625,11.984282907662083,4.518664047151278,1.5717092337917484,2.5540275049115913,student
22.727272727272727,15.034965034965033,6.526806526806526,6.75990675990676,10.48951048951049,7.925407925407925,6.75990675990676,9.906759906759907,2.331002331002331,2.331002331002331,4.195804195804196,student
17.6056338028169,12.676056338028168,3.873239436619718,7.746478873239436,10.56338028169014,12.676056338028168,13.380281690140844,7.042253521126761,2.464788732394366,3.873239436619718,3.169014084507042,student
29.87987987987988,10.96096096096096,8.85885885885886,2.5525525525525525,4.654654654654655,9.15915915915916,7.207207207207207,15.915915915915916,3.303303303303303,2.2522522522522523,1.3513513513513513,student
19.26829268292683,14.146341463414632,6.829268292682928,5.2439024390243905,10.365853658536585,14.512195121951219,6.829268292682928,8.658536585365853,2.5609756097560976,5.0,2.5609756097560976,student
18.525179856115106,13.489208633093524,7.014388489208632,4.676258992805756,7.7338129496402885,13.309352517985612,8.273381294964029,8.633093525179856,3.41726618705036,2.877697841726619,2.5179856115107913,student
18.862275449101794,12.275449101796406,7.48502994011976,5.9880239520958085,6.58682634730539,14.97005988023952,5.089820359281437,11.377245508982035,1.4970059880239521,3.592814371257485,2.095808383233533,student
20.833333333333336,13.141025641025642,7.371794871794872,6.089743589743589,6.41025641025641,9.615384615384617,10.576923076923077,14.743589743589745,2.8846153846153846,2.8846153846153846,2.8846153846153846,student
22.96037296037296,12.470862470862471,8.041958041958042,7.6923076923076925,7.3426573426573425,8.391608391608392,7.109557109557109,11.655011655011654,4.545454545454546,2.564102564102564,3.263403263403263,student
25.892857142857146,14.0625,9.821428571428571,4.017857142857143,7.366071428571429,5.357142857142857,5.803571428571429,12.276785714285714,1.5625,2.0089285714285716,3.3482142857142856,student
17.06422018348624,12.660550458715598,6.238532110091743,5.871559633027523,14.495412844036698,9.174311926605505,8.073394495412845,12.293577981651376,3.302752293577982,2.2018348623853212,2.385321100917431,student
20.907617504051863,11.66936790923825,6.807131280388978,3.565640194489465,5.9967585089141,15.721231766612643,8.427876823338735,11.66936790923825,2.9173419773095626,2.593192868719611,2.106969205834684,student
24.080882352941178,15.073529411764705,6.61764705882353,4.963235294117647,6.61764705882353,8.272058823529411,8.823529411764707,10.845588235294118,4.227941176470589,3.125,4.227941176470589,student
20.045558086560362,14.123006833712983,7.061503416856492,6.150341685649203,12.52847380410023,8.428246013667426,8.200455580865604,11.161731207289293,2.277904328018223,2.9612756264236904,3.644646924829157,student
20.228571428571428,12.571428571428573,7.885714285714286,6.4,10.285714285714285,8.799999999999999,9.485714285714286,9.257142857142856,4.685714285714285,3.428571428571429,4.0,student
19.469026548672566,13.805309734513274,5.3097345132743365,5.486725663716814,8.849557522123893,13.451327433628318,9.20353982300885,9.557522123893806,3.185840707964602,3.5398230088495577,3.185840707964602,student
23.549488054607508,14.163822525597269,7.849829351535837,5.290102389078498,7.849829351535837,8.020477815699659,8.020477815699659,9.556313993174061,5.802047781569966,2.7303754266211606,2.3890784982935154,student
25.511811023622048,15.905511811023624,6.771653543307086,4.251968503937007,8.661417322834646,8.503937007874015,4.724409448818897,11.968503937007874,4.881889763779528,2.3622047244094486,3.4645669291338583,student
23.69146005509642,13.223140495867769,9.090909090909092,4.545454545454546,4.40771349862259,11.294765840220386,7.43801652892562,13.223140495867769,1.9283746556473829,3.0303030303030303,2.6170798898071626,student
21.662468513853906,18.89168765743073,4.785894206549118,3.5264483627204033,12.090680100755668,7.5566750629722925,4.030226700251889,12.846347607052897,4.534005037783375,3.27455919395466,5.037783375314862,student
18.33910034602076,9.16955017301038,9.342560553633218,4.498269896193772,7.26643598615917,14.013840830449828,7.612456747404845,13.321799307958477,2.249134948096886,2.941176470588235,2.422145328719723,student
23.917525773195877,13.402061855670103,6.5979381443298974,3.711340206185567,8.8659793814433,9.278350515463918,8.45360824742268,11.958762886597938,4.536082474226804,3.711340206185567,2.6804123711340204,student
19.26782273603083,14.258188824662813,4.431599229287091,5.394990366088632,7.321772639691715,13.294797687861271,8.285163776493256,11.946050096339114,2.5048169556840074,2.5048169556840074,4.238921001926782,student
34.45544554455445,14.85148514851485,10.693069306930694,2.376237623762376,1.188118811881188,7.524752475247524,4.356435643564356,13.06930693069307,5.148514851485149,1.188118811881188,1.9801980198019802,llm
29.583333333333332,12.916666666666668,11.875,5.625,1.875,7.708333333333334,4.166666666666666,13.333333333333334,4.375,1.6666666666666667,1.6666666666666667,llm
22.02486678507993,13.49911190053286,9.591474245115453,6.039076376554174,8.348134991119005,9.946714031971581,8.52575488454707,9.591474245115453,2.841918294849023,1.9538188277087036,6.039076376554174,student
24.21383647798742,12.10691823899371,9.59119496855346,3.459119496855346,5.50314465408805,14.150943396226415,7.861635220125786,13.364779874213836,2.515723270440252,2.8301886792452833,2.044025157232704,student
34.04255319148936,12.553191489361701,9.574468085106384,2.3404255319148937,2.553191489361702,8.51063829787234,5.319148936170213,14.468085106382977,4.680851063829787,1.276595744680851,1.9148936170212765,llm
33.13609467455622,13.609467455621301,9.467455621301776,3.9447731755424065,1.183431952662722,7.6923076923076925,4.339250493096647,13.806706114398423,3.9447731755424065,1.3806706114398422,1.7751479289940828,llm
30.181818181818183,11.818181818181818,9.090909090909092,3.090909090909091,5.090909090909091,10.727272727272727,6.0,11.818181818181818,3.4545454545454546,2.5454545454545454,1.2727272727272727,student
23.10030395136778,14.285714285714285,5.927051671732523,5.47112462006079,8.662613981762918,8.206686930091186,8.358662613981762,10.486322188449847,2.8875379939209727,3.4954407294832825,3.1914893617021276,student
17.85123966942149,12.396694214876034,10.082644628099173,4.132231404958678,8.264462809917356,10.413223140495868,7.2727272727272725,12.066115702479339,3.1404958677685952,2.479338842975207,2.3140495867768593,student
33.19587628865979,12.164948453608247,12.371134020618557,3.711340206185567,3.0927835051546393,7.422680412371134,5.979381443298969,13.402061855670103,4.536082474226804,1.2371134020618557,1.2371134020618557,llm
29.046563192904657,11.751662971175167,9.090909090909092,3.5476718403547673,6.873614190687362,10.42128603104213,7.317073170731707,9.75609756097561,3.9911308203991127,2.882483370288248,2.4390243902439024,student
24.618736383442265,12.854030501089325,8.714596949891067,3.2679738562091507,6.318082788671024,15.032679738562091,7.4074074074074066,11.982570806100219,1.3071895424836601,1.7429193899782136,2.178649237472767,student
20.25518341307815,13.397129186602871,7.336523125996811,1.5948963317384368,8.452950558213717,15.629984051036683,4.4657097288676235,12.121212121212121,2.3923444976076556,3.0303030303030303,0.9569377990430622,student
25.09727626459144,14.007782101167315,7.198443579766536,6.031128404669261,5.836575875486381,8.949416342412452,6.809338521400778,11.284046692607005,2.7237354085603114,2.140077821011673,4.863813229571985,student
24.68354430379747,14.556962025316455,8.227848101265822,4.430379746835443,7.172995780590717,8.860759493670885,5.485232067510549,12.869198312236287,2.5316455696202533,2.320675105485232,2.9535864978902953,student
24.155844155844157,14.545454545454545,8.831168831168831,3.6363636363636362,5.974025974025974,8.051948051948052,9.87012987012987,9.61038961038961,5.194805194805195,4.415584415584416,3.6363636363636362,student
22.40963855421687,11.44578313253012,6.746987951807229,4.457831325301205,4.9397590361445785,12.409638554216867,7.710843373493977,13.493975903614459,2.5301204819277108,3.132530120481928,3.493975903614458,student
19.10994764397906,12.041884816753926,7.068062827225131,4.18848167539267,6.544502617801047,13.089005235602095,9.162303664921465,11.780104712041885,2.8795811518324608,2.8795811518324608,2.8795811518324608,student
26.73913043478261,13.695652173913043,6.304347826086956,4.565217391304348,7.608695652173914,10.217391304347826,6.304347826086956,12.173913043478262,1.7391304347826086,3.260869565217391,2.1739130434782608,student
21.299638989169676,11.913357400722022,8.062575210589651,5.415162454873646,7.3405535499398304,12.033694344163658,8.664259927797833,11.070998796630565,2.406738868832732,4.21179302045728,2.527075812274368,student
20.22792022792023,12.108262108262108,7.54985754985755,5.555555555555555,6.837606837606838,13.96011396011396,8.11965811965812,9.971509971509972,1.8518518518518516,3.276353276353276,3.561253561253561,student
20.0,10.444444444444445,10.222222222222223,4.888888888888889,6.888888888888889,16.22222222222222,6.888888888888889,11.333333333333332,2.888888888888889,1.3333333333333335,2.0,student
12.62848751835536,17.033773861967695,6.607929515418502,7.342143906020558,15.12481644640235,10.279001468428781,6.31424375917768,6.7547723935389135,4.405286343612335,5.580029368575625,4.552129221732746,student
23.09278350515464,13.195876288659795,9.896907216494846,5.360824742268041,6.391752577319587,6.804123711340206,7.216494845360824,12.371134020618557,3.2989690721649487,2.4742268041237114,3.917525773195876,student
26.744186046511626,11.24031007751938,7.945736434108527,6.5891472868217065,4.263565891472868,9.689922480620156,5.813953488372093,14.534883720930234,3.2945736434108532,2.5193798449612403,1.550387596899225,student
20.175438596491226,10.526315789473683,5.482456140350877,3.7280701754385963,9.649122807017543,13.596491228070176,8.552631578947368,10.74561403508772,3.070175438596491,3.7280701754385963,4.605263157894736,student
25.63451776649746,13.451776649746192,7.614213197969544,2.7918781725888326,9.644670050761421,7.614213197969544,8.121827411167512,11.16751269035533,2.284263959390863,2.7918781725888326,3.5532994923857872,student
32.03463203463203,12.337662337662337,9.956709956709958,5.194805194805195,1.5151515151515151,7.142857142857142,2.5974025974025974,12.337662337662337,4.761904761904762,0.6493506493506493,1.7316017316017316,llm
22.715736040609137,13.578680203045684,4.441624365482234,8.121827411167512,6.852791878172589,11.548223350253807,6.091370558375635,12.944162436548224,3.807106598984772,2.7918781725888326,3.1725888324873095,student
20.033670033670035,14.814814814814813,7.07070707070707,5.723905723905724,8.417508417508419,8.754208754208754,7.4074074074074066,11.616161616161616,4.882154882154882,3.1986531986531985,3.3670033670033668,student
22.997032640949556,11.275964391691394,6.528189910979229,4.451038575667656,8.456973293768547,10.534124629080118,7.71513353115727,13.94658753709199,2.8189910979228485,2.6706231454005933,4.302670623145401,student
22.08029197080292,11.861313868613138,7.2992700729927,2.5547445255474455,10.218978102189782,12.956204379562045,8.02919708029197,10.948905109489052,2.9197080291970803,3.2846715328467155,2.5547445255474455,student
17.344173441734416,11.38211382113821,7.588075880758807,4.336043360433604,8.94308943089431,13.821138211382115,11.11111111111111,8.94308943089431,0.8130081300813009,4.607046070460704,3.7940379403794036,student
23.863636363636363,16.761363636363637,7.1022727272727275,6.25,8.238636363636363,9.943181818181818,5.965909090909091,8.522727272727272,3.977272727272727,4.829545454545454,1.7045454545454544,student
15.028901734104046,13.872832369942195,5.780346820809249,4.335260115606936,13.583815028901732,11.560693641618498,6.358381502890173,10.982658959537572,2.745664739884393,3.1791907514450863,3.0346820809248554,student
20.985401459854014,13.686131386861314,7.116788321167883,4.562043795620438,9.854014598540147,12.773722627737227,9.67153284671533,9.306569343065693,2.18978102189781,2.9197080291970803,2.3722627737226274,student
20.0,13.8,10.0,4.6,8.6,11.200000000000001,8.0,9.2,2.4,3.5999999999999996,3.2,student
35.32608695652174,13.586956521739129,10.054347826086957,3.532608695652174,1.9021739130434785,5.163043478260869,3.804347826086957,13.858695652173914,7.336956521739131,1.358695652173913,1.0869565217391304,llm
18.31610044313146,12.703101920236337,8.862629246676514,4.13589364844904,8.27178729689808,14.180206794682423,6.794682422451995,11.078286558345644,1.4771048744460855,2.806499261447563,2.06794682422452,student
29.158110882956876,11.293634496919918,10.472279260780287,3.9014373716632447,2.0533880903490758,12.320328542094455,3.285420944558522,14.37371663244353,2.8747433264887063,1.2320328542094456,1.8480492813141685,llm
24.84472049689441,13.664596273291925,8.074534161490684,3.1055900621118013,6.521739130434782,10.869565217391305,8.385093167701864,11.490683229813664,2.7950310559006213,2.1739130434782608,3.7267080745341614,student
33.59173126614987,15.245478036175712,10.077519379844961,4.3927648578811365,2.842377260981912,6.2015503875969,4.3927648578811365,13.695090439276486,4.651162790697675,1.550387596899225,1.03359173126615,llm
28.641975308641975,17.530864197530864,10.617283950617285,5.185185185185185,2.2222222222222223,7.901234567901234,4.444444444444445,12.345679012345679,4.197530864197531,2.9629629629629632,1.728395061728395,llm
26.81818181818182,13.18181818181818,8.409090909090908,4.090909090909091,5.227272727272727,10.454545454545453,6.136363636363637,15.227272727272728,3.1818181818181817,1.5909090909090908,1.5909090909090908,student
25.568181818181817,15.056818181818182,7.954545454545454,5.3977272727272725,4.545454545454546,10.227272727272728,5.3977272727272725,11.931818181818182,3.4090909090909087,1.7045454545454544,4.545454545454546,student
21.601941747572813,17.233009708737864,6.796116504854369,5.825242718446602,4.854368932038835,8.495145631067961,9.70873786407767,12.62135922330097,3.3980582524271843,3.8834951456310676,4.854368932038835,student
16.512549537648614,14.795244385733158,5.812417437252312,4.887714663143989,9.64332892998679,12.285336856010568,8.718626155878468,7.661822985468956,2.906208718626156,5.5482166446499335,3.038309114927345,student
21.231422505307858,13.694267515923567,7.537154989384288,5.9447983014862,8.81104033970276,10.509554140127388,8.492569002123142,10.615711252653929,2.7600849256900215,2.4416135881104037,4.033970276008493,student
20.229885057471265,16.32183908045977,7.35632183908046,8.735632183908045,10.344827586206897,7.126436781609195,8.735632183908045,8.505747126436782,5.517241379310345,2.7586206896551726,2.9885057471264367,student
16.312056737588655,16.78486997635934,6.619385342789598,5.91016548463357,13.947990543735225,7.801418439716312,7.5650118203309695,11.347517730496454,2.127659574468085,3.546099290780142,5.673758865248227,student
22.007255139056834,13.180169286577993,6.287787182587666,5.441354292623942,6.166868198307134,12.091898428053206,7.8597339782345825,13.059250302297462,3.2648125755743655,3.6275695284159615,3.0229746070133015,student
19.271948608137045,11.563169164882227,7.066381156316917,5.139186295503212,7.494646680942184,15.631691648822269,6.852248394004283,11.777301927194861,1.7130620985010707,2.9978586723768736,1.4989293361884368,student
34.12698412698413,13.227513227513226,8.73015873015873,4.232804232804233,1.5873015873015872,9.25925925925926,4.761904761904762,14.02116402116402,4.761904761904762,2.1164021164021163,1.0582010582010581,llm
27.88844621513944,14.741035856573706,9.56175298804781,4.382470119521913,6.175298804780876,8.366533864541832,5.9760956175298805,12.549800796812749,4.183266932270916,2.589641434262948,1.593625498007968,student
30.103092783505154,13.608247422680412,12.577319587628866,3.711340206185567,2.0618556701030926,9.690721649484537,4.742268041237113,11.34020618556701,3.917525773195876,1.8556701030927836,1.6494845360824744,llm
27.552986512524086,17.148362235067438,6.165703275529865,6.165703275529865,6.9364161849710975,7.89980732177264,5.5876685934489405,12.138728323699421,2.312138728323699,2.5048169556840074,2.697495183044316,student
34.16856492027335,13.211845102505695,10.933940774487471,3.416856492027335,2.9612756264236904,7.289293849658314,3.189066059225513,14.578587699316628,5.694760820045558,0.9111617312072893,0.9111617312072893,llm
29.82062780269058,15.246636771300448,8.968609865470851,4.260089686098654,3.811659192825112,7.174887892376682,5.15695067264574,12.556053811659194,5.605381165919283,0.672645739910314,3.1390134529147984,llm
24.074074074074073,12.457912457912458,7.4074074074074066,8.080808080808081,3.3670033670033668,9.595959595959595,6.397306397306397,12.794612794612794,4.377104377104377,2.525252525252525,4.377104377104377,student
30.33033033033033,13.213213213213212,6.606606606606606,6.606606606606606,6.906906906906906,7.807807807807808,7.807807807807808,12.612612612612612,2.1021021021021022,1.2012012012012012,1.5015015015015014,student
21.21212121212121,12.121212121212121,7.07070707070707,7.07070707070707,8.686868686868687,13.333333333333334,7.07070707070707,14.747474747474747,2.2222222222222223,2.4242424242424243,1.6161616161616161,student
28.693790149892934,11.991434689507495,11.134903640256958,4.496788008565311,2.7837259100642395,10.278372591006423,3.640256959314775,14.989293361884368,2.7837259100642395,1.070663811563169,0.8565310492505354,llm
26.47058823529412,13.148788927335639,6.920415224913495,3.1141868512110724,5.190311418685121,9.86159169550173,7.7854671280276815,14.013840830449828,2.941176470588235,3.2871972318339098,2.5951557093425603,student
19.576719576719576,12.962962962962962,9.788359788359788,6.878306878306878,9.25925925925926,7.142857142857142,8.73015873015873,10.052910052910052,5.555555555555555,2.380952380952381,3.7037037037037033,student
23.270440251572328,11.949685534591195,5.2410901467505235,3.9832285115303985,10.272536687631026,8.59538784067086,7.127882599580712,12.578616352201259,3.1446540880503147,4.612159329140461,2.515723270440252,student
25.142857142857146,13.571428571428571,7.857142857142857,3.8571428571428568,8.142857142857144,9.0,6.142857142857143,13.714285714285715,2.2857142857142856,2.142857142857143,2.571428571428571,student
20.379965457685664,9.671848013816927,6.563039723661486,5.354058721934369,11.744386873920552,11.744386873920552,8.117443868739207,11.398963730569948,4.66321243523316,3.1088082901554404,2.2452504317789295,student
22.653061224489797,14.69387755102041,5.510204081632653,6.530612244897959,9.591836734693878,11.63265306122449,6.326530612244897,12.448979591836734,2.4489795918367347,2.2448979591836733,2.4489795918367347,student
33.33333333333333,13.88888888888889,10.416666666666668,3.009259259259259,2.7777777777777777,7.87037037037037,5.092592592592593,12.731481481481483,5.324074074074074,1.6203703703703702,1.8518518518518516,llm
24.06576980568012,15.246636771300448,7.772795216741405,6.87593423019432,7.324364723467862,7.623318385650224,10.612855007473842,7.473841554559043,4.932735426008969,4.783258594917788,2.8400597907324365,student
17.300380228136884,9.505703422053232,6.653992395437262,3.6121673003802277,8.745247148288973,12.927756653992395,6.083650190114068,13.11787072243346,3.041825095057034,1.520912547528517,3.6121673003802277,student
13.66906474820144,13.66906474820144,6.474820143884892,5.515587529976019,10.311750599520384,11.510791366906476,8.872901678657074,8.872901678657074,2.877697841726619,4.556354916067146,4.316546762589928,student
25.64450474898236,13.975576662143826,5.563093622795115,5.156037991858888,7.055630936227951,8.14111261872456,5.970149253731343,10.990502035278155,3.7991858887381276,4.07055630936228,3.934871099050204,student
32.89719626168225,13.831775700934578,10.841121495327103,3.7383177570093453,2.803738317757009,6.5420560747663545,5.420560747663552,12.33644859813084,6.915887850467289,0.9345794392523363,1.8691588785046727,llm
19.795221843003414,13.993174061433447,9.556313993174061,4.607508532423208,13.48122866894198,9.726962457337883,7.849829351535837,9.726962457337883,3.4129692832764507,2.901023890784983,3.4129692832764507,student
20.86553323029366,13.910355486862441,6.3369397217928904,6.9551777434312205,9.428129829984544,10.819165378670787,7.8825347758887165,10.510046367851624,2.472952086553323,3.863987635239567,3.7094281298299845,student
35.1578947368421,14.947368421052632,7.578947368421053,3.3684210526315788,3.1578947368421053,8.631578947368421,3.7894736842105265,11.789473684210526,5.263157894736842,1.8947368421052633,2.3157894736842106,llm
22.362869198312236,16.033755274261605,7.172995780590717,5.274261603375527,12.658227848101266,7.805907172995781,8.016877637130802,9.071729957805907,2.7426160337552745,2.7426160337552745,3.1645569620253164,student
21.31782945736434,14.147286821705427,6.976744186046512,6.782945736434108,10.852713178294573,8.333333333333332,10.077519379844961,9.30232558139535,3.488372093023256,2.5193798449612403,2.7131782945736433,student
26.262626262626267,14.949494949494948,6.262626262626263,5.05050505050505,6.0606060606060606,8.88888888888889,8.484848484848486,12.323232323232324,3.2323232323232323,2.2222222222222223,3.6363636363636362,student
28.50356294536817,12.589073634204276,10.688836104513063,4.513064133016627,2.137767220902613,8.076009501187649,4.038004750593824,14.014251781472684,3.5629453681710213,2.375296912114014,2.375296912114014,llm
20.348837209302324,13.178294573643413,8.720930232558139,5.426356589147287,5.813953488372093,11.434108527131782,9.689922480620156,9.883720930232558,3.6821705426356592,4.069767441860465,3.2945736434108532,student
